1001	2	2	3	TRIAL2	6	8000	500	1	9368	9368	z	z	1	1274	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	7	8000	500	1	7371	7371	z	z	1	978	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	8	8000	500	1	4374	4374	z	z	1	842	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	9	8000	500	1	6627	6627	z	z	1	946	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	10	8000	500	2	5366	5466	/	/	1	930	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	11	8000	500	2	8564	4564	/	/	1	1194	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	12	8000	500	1	4365	4365	z	z	1	1506	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	13	8000	500	1	6116	6116	z	z	1	746	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	14	8000	500	2	1639	1629	/	/	1	978	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	15	8000	500	1	2436	2436	z	z	1	1186	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	16	8000	500	1	3998	3998	z	z	1	962	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	17	8000	500	2	6218	6318	/	/	1	1250	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	18	8000	500	1	6733	6733	z	z	1	1146	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	19	8000	500	2	8176	8166	/	/	1	978	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	20	8000	500	1	2294	2294	z	z	1	898	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	21	8000	500	2	3763	3263	/	/	1	1010	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	22	8000	500	2	6443	6441	/	/	1	914	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	23	8000	500	1	8792	8792	z	z	1	986	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	24	8000	500	2	1292	6292	/	/	1	866	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	25	8000	500	1	6819	6819	z	z	1	922	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	26	8000	500	2	8525	8545	/	/	1	1010	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	27	8000	500	1	6641	6641	z	z	1	906	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	28	8000	500	2	7753	1753	/	/	1	874	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	29	8000	500	2	4775	4779	/	/	1	1082	2023	4	5	15	15	15
